dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.733312708	0.741320261	0.627707397	0.327065902
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.732347908	0.730886298	0.692700157	0.329363956
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.872944079	0.885954834	0.790816327	0.571076085
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.696950604	0.696908486	0.644840448	0.309501256
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.84703323	0.866829221	0.742801175	0.523602518
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.840030773	0.85514616	0.729739641	0.503730145
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.883816742	0.882556718	0.804665505	0.591156386
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.765652211	0.760273989	0.661658942	0.394898484
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.824448579	0.846007343	0.704284222	0.528207233
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.829590217	0.858401436	0.716771734	0.522460151
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.794087778	0.807559421	0.700013652	0.412125852
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.789458835	0.813795623	0.6791587	0.43563312
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.743510041	0.731339115	0.675736325	0.357606237
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.840291168	0.854603703	0.739644013	0.506888471
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.728253147	0.714593493	0.611970251	0.328213348
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.790382567	0.778330623	0.706092125	0.418509628
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.826487572	0.834127174	0.728918278	0.476206977
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.83155953	0.846300976	0.729793455	0.485959914
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.809341935	0.828950392	0.654362416	0.45273511
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.67643281	0.659565969	0.608431117	0.260218346
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.828481149	0.821037721	0.753669817	0.4981971
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.827177391	0.842922489	0.701266413	0.483106209
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.794004843	0.806268512	0.66206613	0.418564306
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.721478518	0.729388348	0.635727285	0.316474324
wgEncodeAwgTfbsUtaK562CmycUniPk	0.809122873	0.802198929	0.747510774	0.461551426
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.843433227	0.823652088	0.788722341	0.572907346
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.846628652	0.859911613	0.734439403	0.511612713
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.80823328	0.789319105	0.759613059	0.502022255
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.596295683	0.587288198	0.662936382	0.009300327
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.691968256	0.654367757	0.616974465	0.293580984
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.719020358	0.692837391	0.666323643	0.315898445
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.689685682	0.691779405	0.637485971	0.293252294
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.748027766	0.736393993	0.70642498	0.350630148
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.831919352	0.846037672	0.701733833	0.48514778
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.813467877	0.829164257	0.676892223	0.449635952
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.664279196	0.668128755	0.550876486	0.239645218
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.748675106	0.733225657	0.692137399	0.364188328
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.825579713	0.811575719	0.760697306	0.511121205
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.82679443	0.833559527	0.695645089	0.476567613
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.880192548	0.814192911	0.802721088	0.614974286
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.700361661	0.699842009	0.655294831	0.282894844
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.844751035	0.814456146	0.766512411	0.529650069
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.772178566	0.770112031	0.713480792	0.40726752
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.676121723	0.671421341	0.619474909	0.251199701
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.714836002	0.707620916	0.688048616	0.308566395
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.820926513	0.813999507	0.761008331	0.487162878
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.792231223	0.794957389	0.686521443	0.416041007
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.829052322	0.839932067	0.722360137	0.476512539
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.870492771	0.886100463	0.760709786	0.567281619
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.711306429	0.695624528	0.63703873	0.306625002
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.83411936	0.837122475	0.762931034	0.516626656
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.776350304	0.761872638	0.695419271	0.415237383
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.853450565	0.869282916	0.742091439	0.540787166
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.850890746	0.853133414	0.760107817	0.537645699
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.80922965	0.838333686	0.668506961	0.511995449
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.802136737	0.81880736	0.687406882	0.4386614
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.703095413	0.688778875	0.605182568	0.283382193
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.832742563	0.850565841	0.714351047	0.498168715
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.842344702	0.84925619	0.74639525	0.52811657
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.816788767	0.847475531	0.702256879	0.498571687
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.824184989	0.833154269	0.737967914	0.481590703
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.753740534	0.758347608	0.657803468	0.401043117
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.83396197	0.845125225	0.726738322	0.483309155
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.85156176	0.864792077	0.734414101	0.535539203
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.87400419	0.876874575	0.803303655	0.61100106
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.861647993	0.878451586	0.7607309	0.555351096
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.803053064	0.824813139	0.698626154	0.478010803
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.817775855	0.806994435	0.754525507	0.499409681
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.8221984	0.847508643	0.701866018	0.514125427
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.829919699	0.844681659	0.684383448	0.4936794
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.816280072	0.813822367	0.740567935	0.482304387
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.789101712	0.767808101	0.728374165	0.440186141
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.759627256	0.73754138	0.721116585	0.383911991
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.799344346	0.78963099	0.729575426	0.4274236
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.765780906	0.772345911	0.675987811	0.394066596
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.837546482	0.83780842	0.75573369	0.506357433
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.833700615	0.849665701	0.715347557	0.496877979
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.739856119	0.723201585	0.629919305	0.332092728
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.816621624	0.831575561	0.739054291	0.498930614
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.811080974	0.805076771	0.667035704	0.442979262
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.74680399	0.753698067	0.650902619	0.363254162
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.820596747	0.83647797	0.718489773	0.46308291
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.815964581	0.829210283	0.701127966	0.46213556
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.845356349	0.833040188	0.776768916	0.546934697
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.851437033	0.859750027	0.753041409	0.520432451
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.805484929	0.796045733	0.729882112	0.463723906
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.821516133	0.846868237	0.69037294	0.514090112
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.802050555	0.771291059	0.748347574	0.485792105
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.791685536	0.797591464	0.710045328	0.436073782
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.821401835	0.836188455	0.701961838	0.471546207
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.540967558	0.538215011	0	0
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.690343163	0.694847346	0.535961566	0.273504352
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.737610498	0.733445525	0.672272727	0.345193438
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.655777058	0.660096363	0.617464789	0.227839068
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.79055859	0.773208422	0.737886598	0.453508748
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.720249589	0.72990576	0.659512884	0.285628598
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.765621858	0.760361236	0.693852032	0.376081042
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.821641824	0.825973074	0.738181818	0.508078679
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.812410727	0.825732682	0.694436246	0.450965067
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.745650868	0.760447813	0.629351536	0.366280005
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.824554431	0.838109516	0.7103842	0.469631054
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.861488662	0.859508473	0.766385709	0.543819069
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.705874389	0.703529622	0.644448866	0.297504311
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.795127612	0.771413051	0.740585774	0.462679625
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.805907404	0.773676453	0.763502884	0.51291754
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.757305037	0.741769055	0.695366108	0.371842851
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.803951848	0.827931102	0.693057985	0.4758032
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.724359702	0.737654122	0.6075	0.318679639
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.832373816	0.828541232	0.772324472	0.542782772
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.823370229	0.840874445	0.708734403	0.468473558
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.740088697	0.746409974	0.637456501	0.352103734
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.816221282	0.818920744	0.729471674	0.480807688
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.827126918	0.839110241	0.711295972	0.47571894
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.810621304	0.810684498	0.744073055	0.483348543
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.81612979	0.797884183	0.733364795	0.49033651
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.845626307	0.847909173	0.779640719	0.530505946
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.802182363	0.803104625	0.708355508	0.440208938
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.763886127	0.779369956	0.686618922	0.390134267
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.773600049	0.753491232	0.71633888	0.414860005
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.752674761	0.734898003	0.708666257	0.394721715
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.816761364	0.816504629	0.728179551	0.44332655
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.757283663	0.745227203	0.702174878	0.380366412
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.783547619	0.795233499	0.693881576	0.432259104
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.805306439	0.789541244	0.752005133	0.473662354
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.819380664	0.834277886	0.703165161	0.462102248
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.822091021	0.831878607	0.726073204	0.459479402
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.841667667	0.833675159	0.761087268	0.527745916
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.746332866	0.763578475	0.642847829	0.350646237
