dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhK562Znf143IggrabUniPk	0.739401	0.743167	0.61995	0.330113
wgEncodeAwgTfbsHaibGm12878Usf1Pcr2xUniPk	0.822391	0.805673	0.758712	0.501335
wgEncodeAwgTfbsSydhImr90MafkIggrabUniPk	0.791897	0.821713	0.680898	0.483897
wgEncodeAwgTfbsSydhK562CmycIggrabUniPk	0.748306	0.732694	0.674692	0.365338
wgEncodeAwgTfbsSydhHepg2Mafkab50322IggrabUniPk	0.804758	0.835545	0.70098	0.513333
wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk	0.79994	0.795188	0.712351	0.452742
wgEncodeAwgTfbsHaibHepg2RxraPcr1xUniPk	0.739458	0.729029	0.664655	0.357099
wgEncodeAwgTfbsSydhK562CmycIfng30UniPk	0.738852	0.725243	0.677362	0.355732
wgEncodeAwgTfbsHaibK562Sp1Pcr1xUniPk	0.836443	0.823369	0.766583	0.526913
wgEncodeAwgTfbsUtaHelas3CmycUniPk	0.761051	0.752187	0.715719	0.384341
wgEncodeAwgTfbsSydhK562E2f6UcdUniPk	0.810731	0.792196	0.739745	0.472641
wgEncodeAwgTfbsHaibGm12878Sp1Pcr1xUniPk	0.814487	0.802399	0.73897	0.476916
wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk	0.831618	0.804683	0.737447	0.499074
wgEncodeAwgTfbsHaibHepg2Foxa2sc6554V0416101UniPk	0.740088	0.739621	0.649539	0.356499
wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk	0.844492	0.829361	0.776531	0.551198
wgEncodeAwgTfbsUwGm12874CtcfUniPk	0.818951	0.8345	0.694628	0.488444
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01UniPk	0.771059	0.783158	0.701952	0.416155
wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk	0.833696	0.847988	0.730018	0.506226
wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk	0.825359	0.7991	0.766577	0.518062
wgEncodeAwgTfbsHaibA549Usf1Pcr1xEtoh02UniPk	0.810772	0.796439	0.745648	0.461642
wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk	0.793781	0.789854	0.643955	0.410442
wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk	0.819769	0.81263	0.708155	0.466882
wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk	0.788672	0.76478	0.711894	0.42067
wgEncodeAwgTfbsSydhHepg2Arid3anb100279IggrabUniPk	0.662819	0.644879	0.597526	0.231868
wgEncodeAwgTfbsSydhHelas3E2f6UniPk	0.822019	0.791332	0.770716	0.512678
wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk	0.794096	0.78095	0.735376	0.436188
wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk	0.762577	0.756195	0.688389	0.386305
wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk	0.785382	0.775404	0.718809	0.421905
wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk	0.810343	0.807416	0.73159	0.465316
wgEncodeAwgTfbsHaibA549Usf1V0422111Etoh02UniPk	0.795263	0.787616	0.725076	0.449214
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk	0.658578	0.648848	0.634644	0.227026
wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk	0.79517	0.79194	0.712376	0.443912
wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk	0.781276	0.764156	0.719737	0.420145
wgEncodeAwgTfbsSydhK562CjunIfna30UniPk	0.773244	0.772747	0.717733	0.406202
wgEncodeAwgTfbsBroadHmecCtcfUniPk	0.824219	0.845821	0.727647	0.470232
wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk	0.713765	0.700205	0.68765	0.304105
wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk	0.845209	0.835468	0.75492	0.541187
wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk	0.68466	0.692134	0.605105	0.263438
wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk	0.833869	0.851068	0.724745	0.511715
wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk	0.841499	0.822542	0.776078	0.530707
wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk	0.764129	0.758849	0.628421	0.39206
wgEncodeAwgTfbsUtaH1hescCmycUniPk	0.733024	0.737902	0.629812	0.306705
wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk	0.868054	0.852332	0.798063	0.600247
wgEncodeAwgTfbsSydhHelas3Usf2IggmusUniPk	0.815694	0.803975	0.724813	0.483494
wgEncodeAwgTfbsUwHct116CtcfUniPk	0.809226	0.832247	0.653244	0.480648
wgEncodeAwgTfbsSydhHepg2Srebp1InslnUniPk	0.831789	0.808176	0.776004	0.525746
wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk	0.784009	0.778547	0.715488	0.443726
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk	0.820276	0.835118	0.701628	0.4808
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk	0.828608	0.841967	0.722462	0.495982
wgEncodeAwgTfbsUwHrpeCtcfUniPk	0.825295	0.843173	0.69038	0.492455
wgEncodeAwgTfbsUwHacCtcfUniPk	0.805385	0.819595	0.662465	0.451005
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk	0.826534	0.842664	0.724913	0.489154
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk	0.781469	0.769216	0.731721	0.43477
wgEncodeAwgTfbsUtaProgfibCtcfUniPk	0.83924	0.848949	0.736811	0.513245
wgEncodeAwgTfbsBroadH1hescCtcfUniPk	0.823665	0.837354	0.733936	0.455988
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk	0.808773	0.786899	0.699076	0.451958
wgEncodeAwgTfbsSydhK562JundIggrabUniPk	0.755568	0.741324	0.677728	0.387391
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	0.782849	0.783144	0.694057	0.425664
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.747863	0.745624	0.674726	0.35908
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.74228	0.73994	0.686481	0.345726
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.899863	0.907468	0.824742	0.644072
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.739668	0.728608	0.678952	0.367948
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.83542	0.853449	0.695456	0.525854
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.828671	0.84136	0.733366	0.490214
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.888017	0.875361	0.814072	0.62611
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.729718	0.724812	0.636993	0.338095
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.843456	0.845683	0.758993	0.534704
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.793876	0.826391	0.657191	0.482301
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.788504	0.806754	0.675637	0.414898
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.76401	0.788002	0.647082	0.416232
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.72231	0.697739	0.641893	0.316642
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.82841	0.841581	0.712126	0.501911
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.725105	0.700937	0.676646	0.327897
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.785099	0.760011	0.713145	0.423132
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.817052	0.824678	0.665329	0.465679
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.831666	0.845117	0.745403	0.484614
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.800085	0.819929	0.706683	0.422727
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.704666	0.679794	0.641053	0.306314
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.809863	0.785375	0.757588	0.503071
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.822085	0.840439	0.710289	0.479104
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.787076	0.802729	0.688123	0.40545
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.708881	0.71444	0.595359	0.317207
wgEncodeAwgTfbsUtaK562CmycUniPk	0.814222	0.805001	0.758079	0.48333
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.823076	0.802897	0.756126	0.516688
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.838496	0.854151	0.715768	0.516687
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.783221	0.761389	0.731959	0.440011
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.695935	0.702721	0.584186	0.300517
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.685798	0.69272	0.604303	0.263975
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.719528	0.693004	0.675216	0.343993
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.73583	0.748579	0.701685	0.338836
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.739503	0.72654	0.666917	0.352662
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.820633	0.836115	0.671805	0.484184
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.804564	0.820956	0.666918	0.444194
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.673076	0.671985	0.633883	0.247152
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.739736	0.715087	0.690125	0.356099
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.796037	0.779414	0.724185	0.460653
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.823675	0.831683	0.712744	0.47852
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.827599	0.814271	0.706767	0.478672
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.682531	0.678654	0.658291	0.261884
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.828392	0.801145	0.781574	0.5253
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.77404	0.763058	0.696004	0.415575
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.678	0.660866	0.619871	0.267349
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.724907	0.708112	0.655398	0.326149
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.833192	0.826305	0.754225	0.512101
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.784833	0.765213	0.724493	0.413609
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.821825	0.836324	0.719563	0.461968
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.85729	0.873065	0.754813	0.577883
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.699463	0.670327	0.68913	0.289797
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.83049	0.840618	0.767896	0.52942
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.765282	0.738542	0.707086	0.405063
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.842566	0.857312	0.732497	0.536825
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.880617	0.880428	0.764092	0.59282
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.786643	0.811781	0.695643	0.459957
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.795286	0.815997	0.609055	0.444258
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.713153	0.695182	0.635832	0.31201
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.830106	0.848597	0.689296	0.509537
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.852048	0.857826	0.765814	0.56165
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.795341	0.826128	0.687641	0.477196
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.807208	0.791756	0.747344	0.478305
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.74171	0.74241	0.691781	0.259445
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.824347	0.838774	0.6746	0.484425
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.843022	0.856482	0.727889	0.526924
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.817321	0.825485	0.748469	0.512672
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.848984	0.866313	0.757567	0.546709
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.783396	0.800948	0.684042	0.45047
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.779751	0.76006	0.712483	0.442469
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.801108	0.828813	0.70292	0.493014
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.822448	0.839051	0.670074	0.496581
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.790507	0.763433	0.725615	0.46939
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.778302	0.755268	0.727321	0.430723
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.750001	0.720062	0.700784	0.367922
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.802301	0.782248	0.736211	0.456932
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.748449	0.748177	0.661706	0.373548
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.828565	0.815424	0.765206	0.507468
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.824488	0.839485	0.707657	0.481847
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.72989	0.703352	0.668719	0.325557
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.810093	0.829118	0.717015	0.48259
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.833754	0.816506	0.771371	0.52007
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.738675	0.741152	0.683488	0.336451
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.814951	0.833085	0.705088	0.462205
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.809572	0.824864	0.696677	0.456574
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.794092	0.781838	0.743185	0.479188
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.837581	0.846929	0.722729	0.513001
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.810941	0.777446	0.752789	0.49392
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.781653	0.812748	0.665738	0.473519
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.765607	0.752409	0.689354	0.417157
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.75836	0.74915	0.684384	0.40392
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.816254	0.831179	0.700973	0.473687
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.692062	0.683573	0.669634	0.265989
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.500226	0.497728	0.664543	0
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.739948	0.721907	0.690936	0.365655
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.626667	0.618055	0.546661	0.174173
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.763792	0.744553	0.71364	0.408352
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.734976	0.741148	0.606577	0.321143
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.762324	0.745674	0.718752	0.378069
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.812585	0.817008	0.704595	0.491787
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.813099	0.827284	0.722102	0.4421
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.732754	0.74513	0.650364	0.339586
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.81585	0.828081	0.720131	0.452687
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.876712	0.85944	0.8102	0.612232
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.699071	0.687964	0.669646	0.279093
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.794176	0.774928	0.743872	0.474245
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.799986	0.781279	0.740821	0.483216
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.753755	0.728568	0.705806	0.380678
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.778668	0.800492	0.671007	0.455591
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.72029	0.711153	0.671777	0.340115
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.814585	0.803512	0.762361	0.495556
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.815853	0.829802	0.735479	0.44647
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.748647	0.757183	0.619175	0.367281
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.835582	0.831634	0.786866	0.561034
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.82402	0.838558	0.705935	0.47964
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.758813	0.750607	0.638106	0.393508
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.783888	0.778815	0.714502	0.445329
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.841133	0.825985	0.768862	0.54176
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.789128	0.770675	0.744055	0.448057
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.748564	0.761649	0.625267	0.374257
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.843638	0.838875	0.758117	0.537108
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.745569	0.727926	0.705397	0.384963
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.849221	0.844329	0.768844	0.52998
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.741879	0.71686	0.691614	0.366946
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.782831	0.790685	0.720254	0.43949
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.814077	0.801246	0.748479	0.491218
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.81654	0.831943	0.722731	0.460532
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.816032	0.823657	0.721642	0.450172
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.837154	0.827368	0.732283	0.525183
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.764547	0.776867	0.714961	0.369474
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.831324	0.841422	0.690142	0.496254
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.831935	0.824766	0.733897	0.515179
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.739546	0.727303	0.663056	0.364223
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.829379	0.839305	0.718884	0.482914
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.783543	0.758952	0.713294	0.434564
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.826711	0.816503	0.764967	0.485369
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.860004	0.847326	0.789812	0.586037
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.811579	0.79325	0.746299	0.478757
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.808271	0.821973	0.700302	0.455374
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.767619	0.771842	0.666667	0.39899
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.864958	0.852014	0.793186	0.595316
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.839468	0.855956	0.782265	0.594622
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.768194	0.7542	0.699903	0.393444
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.849043	0.86296	0.727889	0.559071
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.760317	0.756567	0.672256	0.410389
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.765242	0.758344	0.719368	0.36957
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.804176	0.774702	0.760175	0.475691
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.818547	0.825228	0.723543	0.459495
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.722796	0.737282	0.660194	0.329169
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.738561	0.730628	0.700896	0.348939
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.780727	0.782139	0.719293	0.453978
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.820917	0.826174	0.740669	0.4422
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.841911	0.857365	0.736482	0.530386
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.759816	0.740071	0.699028	0.380271
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.789711	0.796697	0.70716	0.463094
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.729553	0.715804	0.671472	0.326439
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.870678	0.853175	0.792905	0.594587
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.849082	0.869119	0.737246	0.557325
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.785232	0.774591	0.728728	0.44808
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.820513	0.834959	0.701056	0.48152
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.818549	0.798573	0.749566	0.485657
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.82454	0.841187	0.695867	0.493495
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.836965	0.808792	0.773895	0.538297
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.779053	0.770268	0.721158	0.435013
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.795801	0.771396	0.735214	0.450295
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	0.768783	0.754044	0.717832	0.417537
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	0.786444	0.800161	0.686387	0.449919
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk	0.885802	0.870604	0.811344	0.629475
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	0.79354	0.765206	0.745202	0.444189
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk	0.760248	0.744001	0.670365	0.384193
wgEncodeAwgTfbsUwGm12872CtcfUniPk	0.813557	0.831835	0.683539	0.472759
wgEncodeAwgTfbsUchicagoK562Egata2UniPk	0.691218	0.688614	0.620947	0.26758
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	0.743769	0.726832	0.641791	0.335581
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk	0.831849	0.839608	0.747562	0.479693
wgEncodeAwgTfbsUwHmfCtcfUniPk	0.823631	0.844071	0.688547	0.493032
wgEncodeAwgTfbsUwHcfaaCtcfUniPk	0.827689	0.845287	0.692734	0.502171
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	0.796827	0.763583	0.734177	0.421599
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	0.836673	0.832161	0.77054	0.53629
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	0.786617	0.776121	0.613445	0.418087
wgEncodeAwgTfbsUwSknshraCtcfUniPk	0.835029	0.845194	0.738055	0.500578
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk	0.738391	0.718019	0.674	0.349158
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	0.898513	0.866376	0.839876	0.686033
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	0.761968	0.749056	0.709308	0.392729
wgEncodeAwgTfbsSydhK562CjunUniPk	0.786461	0.788617	0.701871	0.430513
wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk	0.791858	0.789242	0.725864	0.460187
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	0.821245	0.836424	0.678837	0.481038
