dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	0.80660832	0.81456789	0.709171099	0.455007102
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.725739169	0.746297982	0.556040757	0.360607016
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.770692947	0.776610005	0.648688404	0.396994106
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.880701754	0.894260925	0.793296089	0.618580857
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.744646242	0.749365348	0.615384615	0.383285673
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.870173771	0.886969337	0.742303847	0.572926376
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.854345179	0.872614855	0.743599292	0.539906428
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.918913825	0.91436989	0.819240196	0.670413025
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.763311041	0.764355267	0.590759076	0.384333721
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.863073625	0.868546457	0.768939394	0.579300765
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.845535649	0.873210388	0.730409668	0.552309964
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.818113428	0.836272095	0.679337868	0.46721485
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.807668491	0.834900914	0.67961165	0.490603633
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.772558371	0.755599895	0.703512115	0.394166694
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.861982935	0.875637359	0.756934727	0.54961003
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.759710128	0.753590963	0.643931565	0.36415577
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.821065392	0.81561862	0.725042726	0.463967214
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.85471676	0.866510157	0.734377224	0.527014506
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.814498057	0.841648621	0.710313343	0.518633566
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.833731757	0.854337158	0.686237544	0.496869311
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.699415903	0.656528015	0.671019781	0.306993031
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.884534186	0.878885156	0.808278867	0.643461219
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.837082467	0.85851018	0.725603378	0.525424868
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.810614845	0.832601717	0.666402608	0.457171461
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.773850678	0.789717686	0.628571429	0.432546557
wgEncodeAwgTfbsUtaK562CmycUniPk	0.826498131	0.828449236	0.718183418	0.503929284
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.873109182	0.869332095	0.817536976	0.651722053
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.86990787	0.881649701	0.749205661	0.566508463
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.843563317	0.840185191	0.767973422	0.570068331
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.74243868	0.753026088	0.584877431	0.373747285
