dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhK562CjunIfna30UniPk	0.791908531	0.796624955	0.714407989	0.448238612
wgEncodeAwgTfbsBroadHmecCtcfUniPk	0.816009503	0.832613712	0.712773087	0.454565558
wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk	0.709155174	0.701148008	0.674298798	0.294596922
wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk	0.855434242	0.859639459	0.760104987	0.536726548
wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk	0.710997248	0.724306208	0.616537468	0.311892874
wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk	0.828634379	0.843552982	0.734550562	0.470331857
wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk	0.83545798	0.830121182	0.749577397	0.493555999
wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk	0.745590603	0.751491879	0.683574879	0.361745498
wgEncodeAwgTfbsUtaH1hescCmycUniPk	0.704598043	0.707690958	0.641002686	0.261267426
wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk	0.873087079	0.8735265	0.784652438	0.571240541
wgEncodeAwgTfbsSydhHelas3Usf2IggmusUniPk	0.831816636	0.831568546	0.717710604	0.502402638
wgEncodeAwgTfbsUwHct116CtcfUniPk	0.810606565	0.82840912	0.669804874	0.456846957
wgEncodeAwgTfbsSydhHepg2Srebp1InslnUniPk	0.828078889	0.814678887	0.757679181	0.495649573
wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk	0.782086102	0.785107893	0.707158658	0.422118055
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk	0.821073808	0.8302258	0.708054805	0.459668825
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk	0.821868031	0.829055109	0.715724699	0.461949244
wgEncodeAwgTfbsUwHrpeCtcfUniPk	0.828081249	0.837600531	0.730387373	0.478001135
wgEncodeAwgTfbsUwHacCtcfUniPk	0.797813419	0.811521996	0.676920763	0.434448566
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk	0.822197925	0.832962994	0.685647253	0.465125967
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk	0.792531144	0.794874118	0.697458153	0.434152466
wgEncodeAwgTfbsUtaProgfibCtcfUniPk	0.829510112	0.83291158	0.727646962	0.474082077
wgEncodeAwgTfbsBroadH1hescCtcfUniPk	0.818277795	0.829222669	0.706376642	0.449287132
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk	0.826686649	0.820018044	0.734168486	0.491958095
wgEncodeAwgTfbsSydhK562JundIggrabUniPk	0.792032643	0.789766968	0.714421391	0.431845532
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	0.793530234	0.800463368	0.704432239	0.435612565
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.746193271	0.752374989	0.657760314	0.35351241
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.736622124	0.739083912	0.608224575	0.327409069
