dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	0.832872	0.843383	0.715317	0.506392
wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk	0.875636	0.846921	0.811547	0.622385
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk	0.787051	0.780044	0.703202	0.439045
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk	0.813827	0.809523	0.742337	0.512118
wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk	0.898187	0.898862	0.832716	0.660523
wgEncodeAwgTfbsUwCaco2CtcfUniPk	0.841878	0.853822	0.739885	0.516909
wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk	0.832332	0.842665	0.743408	0.486891
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk	0.799313	0.785726	0.715190	0.453010
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk	0.708912	0.711608	0.646161	0.298837
wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk	0.775440	0.792580	0.679037	0.432271
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk	0.921585	0.924188	0.872966	0.751654
wgEncodeAwgTfbsUwGm12865CtcfUniPk	0.829352	0.846518	0.700357	0.500934
wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk	0.912200	0.931819	0.824667	0.646322
wgEncodeAwgTfbsUwGm12873CtcfUniPk	0.820397	0.834094	0.690865	0.487317
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk	0.739832	0.739376	0.623859	0.354738
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk	0.812672	0.794252	0.749846	0.477887
wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk	0.896331	0.897431	0.831610	0.678031
wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk	0.904477	0.890117	0.845053	0.683471
wgEncodeAwgTfbsSydhK562Nfe2UniPk	0.930469	0.950731	0.894009	0.792647
wgEncodeAwgTfbsUwA549CtcfUniPk	0.823229	0.841397	0.705445	0.481655
wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk	0.886566	0.880983	0.828557	0.652714
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	0.768153	0.784006	0.665576	0.412707
wgEncodeAwgTfbsUwHpfCtcfUniPk	0.837014	0.850787	0.731946	0.516211
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk	0.863671	0.852668	0.792923	0.571609
wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk	0.835886	0.844952	0.721663	0.505585
wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk	0.881024	0.874775	0.823839	0.643248
wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk	0.776651	0.769724	0.706644	0.415165
wgEncodeAwgTfbsHaibA549Atf3V0422111Etoh02UniPk	0.728515	0.747260	0.678659	0.304175
wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk	0.849584	0.839825	0.775612	0.546149
wgEncodeAwgTfbsUwAg10803CtcfUniPk	0.838859	0.848897	0.720681	0.521120
wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk	0.821356	0.796144	0.752025	0.508086
wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk	0.863986	0.870751	0.794857	0.605703
wgEncodeAwgTfbsUwNhekCtcfUniPk	0.825050	0.836296	0.716494	0.478915
wgEncodeAwgTfbsUtaGm19239CtcfUniPk	0.831021	0.834955	0.701601	0.500306
wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk	0.759488	0.774487	0.645500	0.395940
wgEncodeAwgTfbsBroadNhekCtcfUniPk	0.813114	0.819292	0.693094	0.466363
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk	0.800209	0.790979	0.742783	0.444770
wgEncodeAwgTfbsUwHreCtcfUniPk	0.834357	0.846574	0.717431	0.500819
wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk	0.910305	0.916400	0.843489	0.707673
wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk	0.822152	0.829977	0.744309	0.514099
wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk	0.805003	0.791999	0.749653	0.467638
wgEncodeAwgTfbsHaibA549Creb1sc240V0416102Dex100nmUniPk	0.858478	0.846589	0.778244	0.544167
wgEncodeAwgTfbsUtaHepg2CmycUniPk	0.843321	0.836304	0.748947	0.544544
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk	0.800427	0.792684	0.702875	0.457734
wgEncodeAwgTfbsSydhH1hescCebpbIggrabUniPk	0.850762	0.853059	0.777941	0.593858
wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk	0.794070	0.786462	0.739470	0.472849
wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk	0.889747	0.886333	0.813199	0.650273
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk	0.929112	0.929101	0.866711	0.733849
wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk	0.842725	0.838144	0.724886	0.535332
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk	0.892207	0.882209	0.833305	0.669172
wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk	0.775403	0.773059	0.700958	0.422903
wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk	0.763527	0.744966	0.683766	0.389711
wgEncodeAwgTfbsSydhHelas3Tcf7l2c9b92565UcdUniPk	0.706889	0.697437	0.621468	0.292392
wgEncodeAwgTfbsSydhK562Znf263UcdUniPk	0.939078	0.938870	0.894196	0.789022
wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk	0.827802	0.801389	0.754051	0.514445
wgEncodeAwgTfbsSydhMcf7Tcf7l2UcdUniPk	0.698402	0.690526	0.653109	0.282727
wgEncodeAwgTfbsSydhNb4MaxUniPk	0.835252	0.816958	0.775061	0.542147
wgEncodeAwgTfbsSydhNt2d1Yy1UcdUniPk	0.847461	0.827536	0.776280	0.544370
wgEncodeAwgTfbsUtaFibroblCtcfUniPk	0.838966	0.838994	0.733703	0.508814
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk	0.784663	0.764146	0.699959	0.424850
wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk	0.810382	0.800359	0.746154	0.489132
wgEncodeAwgTfbsSydhHepg2Tcf7l2UcdUniPk	0.724516	0.727461	0.628811	0.329968
wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk	0.865610	0.859770	0.783862	0.599375
wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk	0.664825	0.655122	0.573373	0.232541
wgEncodeAwgTfbsSydhK562Elk112771IggrabUniPk	0.863649	0.846588	0.796214	0.564686
wgEncodeAwgTfbsSydhK562Gata1UcdUniPk	0.779223	0.783990	0.699433	0.445448
wgEncodeAwgTfbsUwHffCtcfUniPk	0.828082	0.838837	0.689960	0.497121
wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk	0.853415	0.861358	0.763064	0.538065
wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk	0.873863	0.864029	0.821161	0.646891
wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk	0.848773	0.843994	0.769373	0.569919
wgEncodeAwgTfbsSydhHepg2CebpbIggrabUniPk	0.851827	0.854640	0.786330	0.607184
wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk	0.878808	0.877050	0.815238	0.640394
wgEncodeAwgTfbsUwHelas3CtcfUniPk	0.835238	0.850303	0.710881	0.512127
wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk	0.806080	0.808914	0.743772	0.458404
wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk	0.868665	0.874345	0.783848	0.565703
wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk	0.795913	0.814903	0.675923	0.440254
wgEncodeAwgTfbsSydhK562Atf106325UniPk	0.852085	0.856534	0.760809	0.526912
wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk	0.867288	0.867764	0.785527	0.597467
wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk	0.779813	0.774710	0.705160	0.427882
wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk	0.797845	0.810622	0.685192	0.455934
wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk	0.857241	0.845751	0.766141	0.543993
wgEncodeAwgTfbsSydhNb4CmycUniPk	0.787850	0.777176	0.721396	0.435451
wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk	0.846982	0.858086	0.767892	0.573327
wgEncodeAwgTfbsHaibA549GrPcr1xDex5nmUniPk	0.852415	0.851740	0.784002	0.584978
wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk	0.867314	0.878116	0.790476	0.586434
wgEncodeAwgTfbsUtaHuvecCmycUniPk	0.876733	0.878643	0.796273	0.606836
wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk	0.801721	0.801678	0.716613	0.467129
wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk	0.898440	0.907543	0.819293	0.667746
wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk	0.846180	0.844110	0.761920	0.562859
wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk	0.857059	0.848301	0.770912	0.540526
wgEncodeAwgTfbsSydhHelas3Tr4UniPk	0.889181	0.886285	0.810000	0.599864
wgEncodeAwgTfbsSydhK562CmycIfna6hUniPk	0.812623	0.794776	0.736360	0.490743
wgEncodeAwgTfbsSydhK562Arid3asc8821IggrabUniPk	0.675778	0.693797	0.455628	0.244099
wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk	0.750636	0.734431	0.628975	0.375913
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01bUniPk	0.779834	0.789838	0.686621	0.436893
wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk	0.779289	0.779273	0.695826	0.414475
wgEncodeAwgTfbsBroadHuvecCtcfUniPk	0.823083	0.835760	0.690732	0.487523
wgEncodeAwgTfbsBroadDnd41CtcfUniPk	0.824308	0.832703	0.700370	0.484685
wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk	0.773763	0.765488	0.706915	0.400017
wgEncodeAwgTfbsSydhGm12878Rfx5200401194IggmusUniPk	0.865740	0.862057	0.797297	0.624475
wgEncodeAwgTfbsUwMcf7CtcfUniPk	0.820193	0.834392	0.691853	0.493905
wgEncodeAwgTfbsSydhK562CmycUniPk	0.840790	0.832827	0.757040	0.542561
wgEncodeAwgTfbsUwRptecCtcfUniPk	0.821829	0.833325	0.705092	0.475981
wgEncodeAwgTfbsHaibHct116Zbtb33V0416101UniPk	0.880105	0.884777	0.811406	0.630036
wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk	0.686254	0.671972	0.651639	0.260219
wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk	0.805122	0.809886	0.725885	0.503273
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk	0.781138	0.794705	0.649399	0.443582
wgEncodeAwgTfbsUwAoafCtcfUniPk	0.844615	0.851795	0.734078	0.534964
wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk	0.830080	0.811104	0.748714	0.527158
wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk	0.895387	0.896757	0.829758	0.663282
wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk	0.802460	0.780566	0.723460	0.456642
wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk	0.883428	0.892425	0.811138	0.638943
wgEncodeAwgTfbsSydhHelas3CfosUniPk	0.851989	0.848672	0.785652	0.586698
wgEncodeAwgTfbsSydhGm12878Yy1UniPk	0.780833	0.752895	0.729584	0.415663
wgEncodeAwgTfbsUwSaecCtcfUniPk	0.836332	0.844391	0.732890	0.507542
wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk	0.826939	0.818574	0.737070	0.515476
wgEncodeAwgTfbsUtaA549CtcfUniPk	0.831487	0.844809	0.709692	0.491188
wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk	0.916715	0.919414	0.860197	0.728549
wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk	0.799733	0.783758	0.717443	0.466761
wgEncodeAwgTfbsBroadHelas3CtcfUniPk	0.801487	0.818602	0.660060	0.440454
wgEncodeAwgTfbsHaibA549GrPcr1xDex50nmUniPk	0.826758	0.821383	0.735923	0.531792
wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk	0.842666	0.830881	0.756876	0.526356
wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk	0.867782	0.854729	0.798788	0.626137
wgEncodeAwgTfbsSydhK562CmycIfng6hUniPk	0.793636	0.784440	0.676578	0.443841
wgEncodeAwgTfbsUtaGm12891CtcfUniPk	0.833229	0.833031	0.731570	0.484210
wgEncodeAwgTfbsUwHcpeCtcfUniPk	0.824332	0.838065	0.664944	0.485950
wgEncodeAwgTfbsSydhHelas3CmycUniPk	0.807464	0.800480	0.731681	0.467845
wgEncodeAwgTfbsSydhShsy5yGata2UcdUniPk	0.765227	0.764194	0.687251	0.400006
wgEncodeAwgTfbsBroadNhaCtcfUniPk	0.829985	0.839907	0.723650	0.503155
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk	0.841098	0.825830	0.771511	0.563544
wgEncodeAwgTfbsHaibGm12878Tcf12Pcr1xUniPk	0.802367	0.788450	0.737469	0.468447
wgEncodeAwgTfbsSydhMcf10aesStat3Tam112hHvdUniPk	0.789717	0.803971	0.711904	0.449817
wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk	0.824671	0.863184	0.722955	0.533576
wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk	0.843153	0.812812	0.787095	0.574785
wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk	0.837091	0.817438	0.766615	0.536903
wgEncodeAwgTfbsUchicagoK562EjundUniPk	0.792592	0.787554	0.704465	0.462705
wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk	0.852057	0.848922	0.721452	0.544366
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk	0.841378	0.843798	0.735866	0.543913
wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk	0.866935	0.873852	0.801619	0.616742
wgEncodeAwgTfbsSydhK562NfyaUniPk	0.862291	0.855902	0.791980	0.573610
wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk	0.838807	0.838508	0.773176	0.561213
wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk	0.826488	0.826518	0.724676	0.483371
wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk	0.819987	0.814011	0.752197	0.522585
wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk	0.862568	0.882132	0.774096	0.614371
wgEncodeAwgTfbsUwAg04450CtcfUniPk	0.827478	0.841362	0.699389	0.489265
wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk	0.828025	0.807108	0.768706	0.519145
wgEncodeAwgTfbsSydhHepg2Usf2IggrabUniPk	0.878352	0.873847	0.810955	0.625305
wgEncodeAwgTfbsSydhHepg2ErraForsklnUniPk	0.804064	0.807734	0.742633	0.476962
wgEncodeAwgTfbsUchicagoK562EfosUniPk	0.844746	0.844415	0.743304	0.563191
wgEncodeAwgTfbsSydhK562CfosUniPk	0.874367	0.875764	0.810112	0.632484
wgEncodeAwgTfbsHaibHct116Yy1sc281V0416101UniPk	0.825950	0.815543	0.731940	0.483536
wgEncodeAwgTfbsUwBjCtcfUniPk	0.830127	0.842124	0.700964	0.499535
wgEncodeAwgTfbsUwBe2cCtcfUniPk	0.816416	0.829945	0.702924	0.463536
wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk	0.799181	0.795093	0.721599	0.445288
wgEncodeAwgTfbsSydhK562Yy1UcdUniPk	0.877342	0.856778	0.799321	0.604347
wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk	0.793927	0.784211	0.708779	0.440817
wgEncodeAwgTfbsSydhK562Tr4UcdUniPk	0.938154	0.932158	0.859649	0.729265
wgEncodeAwgTfbsSydhK562NfybUniPk	0.831334	0.784670	0.799619	0.571639
