dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.795708	0.798771	0.713376	0.448234
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.838538	0.850037	0.724213	0.506048
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.844585	0.847565	0.744475	0.546845
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.843044	0.840059	0.781307	0.567673
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.856243	0.869408	0.75014	0.573149
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.799204	0.820073	0.682733	0.482648
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.829217	0.825323	0.761154	0.533556
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.821615	0.838127	0.728665	0.512926
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.834945	0.84902	0.678887	0.511594
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.815259	0.798756	0.728026	0.486404
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.840483	0.82132	0.777768	0.53725
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.775561	0.743825	0.710403	0.414432
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.847983	0.832825	0.767757	0.551442
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.771063	0.770367	0.692822	0.410757
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.834347	0.820234	0.756892	0.51946
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.832481	0.845382	0.726539	0.50224
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.77963	0.773337	0.69895	0.401526
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.852228	0.865551	0.768864	0.508334
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.887643	0.893236	0.803457	0.622228
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.810259	0.820022	0.68408	0.483754
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.825586	0.840758	0.730376	0.472276
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.829109	0.842308	0.724562	0.490949
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.840106	0.828679	0.781649	0.5419
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.849081	0.854471	0.72917	0.537624
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.837133	0.824165	0.771811	0.505327
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.816111	0.841057	0.696535	0.508349
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.828788	0.823508	0.767008	0.543823
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.798042	0.798739	0.72782	0.472942
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.82622	0.841576	0.723717	0.476199
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.722023	0.71998	0.666913	0.325736
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.700375	0.709481	0.571507	0.302093
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.766359	0.753495	0.670193	0.401793
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.682255	0.701228	0.397487	0.271848
