dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk	0.833300	0.841661	0.722168	0.527586
wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk	0.887739	0.874403	0.820322	0.634333
wgEncodeAwgTfbsHaibA549Usf1Pcr1xEtoh02UniPk	0.868718	0.874163	0.779884	0.599258
wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk	0.845485	0.858203	0.762923	0.522888
wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk	0.848141	0.846735	0.774182	0.536053
wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk	0.814162	0.793344	0.742533	0.461373
wgEncodeAwgTfbsSydhHepg2Arid3anb100279IggrabUniPk	0.699059	0.703575	0.621541	0.276623
wgEncodeAwgTfbsSydhHelas3E2f6UniPk	0.876645	0.863796	0.809159	0.598095
wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk	0.821334	0.814527	0.737224	0.475112
wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk	0.790972	0.786216	0.696703	0.442823
wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk	0.815551	0.811235	0.649807	0.461607
wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk	0.855559	0.849587	0.778328	0.565400
wgEncodeAwgTfbsHaibA549Usf1V0422111Etoh02UniPk	0.867540	0.881248	0.776061	0.571245
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk	0.714386	0.714388	0.654660	0.309889
wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk	0.854416	0.862488	0.763724	0.562100
wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk	0.806024	0.798783	0.745461	0.444735
wgEncodeAwgTfbsSydhK562CjunIfna30UniPk	0.836191	0.858010	0.735774	0.538977
wgEncodeAwgTfbsBroadHmecCtcfUniPk	0.840370	0.857796	0.727518	0.510014
wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk	0.831217	0.851170	0.711111	0.516105
wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk	0.906825	0.912173	0.826249	0.656747
wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk	0.716447	0.726550	0.643172	0.318188
wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk	0.848474	0.860128	0.737610	0.554475
wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk	0.921816	0.922710	0.852257	0.697009
wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk	0.847114	0.867795	0.753422	0.544559
wgEncodeAwgTfbsUtaH1hescCmycUniPk	0.820245	0.845315	0.700303	0.453437
wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk	0.932051	0.922337	0.871062	0.753666
wgEncodeAwgTfbsSydhHelas3Usf2IggmusUniPk	0.860713	0.865323	0.752142	0.575902
wgEncodeAwgTfbsUwHct116CtcfUniPk	0.824201	0.847278	0.707169	0.502428
wgEncodeAwgTfbsSydhHepg2Srebp1InslnUniPk	0.869644	0.860686	0.792632	0.582965
wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk	0.829448	0.822163	0.764886	0.550293
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk	0.830706	0.844676	0.701555	0.504759
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk	0.837959	0.849982	0.741780	0.504400
wgEncodeAwgTfbsUwHrpeCtcfUniPk	0.842277	0.858555	0.694756	0.525141
wgEncodeAwgTfbsUwHacCtcfUniPk	0.819741	0.829009	0.728450	0.466315
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk	0.841039	0.854910	0.731487	0.526731
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk	0.866519	0.882808	0.772067	0.581279
wgEncodeAwgTfbsUtaProgfibCtcfUniPk	0.849070	0.852924	0.751461	0.536471
wgEncodeAwgTfbsBroadH1hescCtcfUniPk	0.830435	0.840908	0.727200	0.493354
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk	0.851364	0.845815	0.755715	0.535551
wgEncodeAwgTfbsSydhK562JundIggrabUniPk	0.832717	0.826838	0.760514	0.557523
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	0.801225	0.799874	0.700264	0.450781
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.811207	0.841597	0.720572	0.446874
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.854134	0.878258	0.760988	0.529565
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.912966	0.927717	0.827778	0.680988
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.816099	0.851561	0.738613	0.486722
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.854218	0.869605	0.713822	0.557626
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.841619	0.855432	0.735351	0.518587
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.958262	0.959676	0.895488	0.791924
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.780484	0.784010	0.661245	0.421873
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.927254	0.937111	0.844203	0.701622
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.820130	0.852202	0.708087	0.535897
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.796940	0.813479	0.690889	0.425217
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.804432	0.825262	0.702250	0.482316
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.788733	0.787311	0.705948	0.414720
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.844791	0.855224	0.724067	0.528809
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.785560	0.789531	0.641089	0.420221
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.806609	0.785683	0.735107	0.449499
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.835081	0.842584	0.715896	0.499029
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.859754	0.868693	0.766315	0.550480
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.805277	0.822947	0.679857	0.467906
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.801743	0.822219	0.711093	0.433236
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.895675	0.899629	0.820611	0.656242
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.829443	0.843038	0.698193	0.514343
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.792772	0.801301	0.662951	0.432317
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.781728	0.795851	0.696262	0.438365
wgEncodeAwgTfbsUtaK562CmycUniPk	0.886971	0.896098	0.802416	0.604683
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.875543	0.875495	0.809630	0.618553
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.849935	0.862338	0.741577	0.536850
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.869931	0.876177	0.791704	0.597941
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.772377	0.793677	0.661525	0.431143
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.717364	0.726849	0.594203	0.323757
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.801556	0.825728	0.709853	0.434545
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.808803	0.853964	0.710900	0.476796
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.772279	0.765109	0.679379	0.407969
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.836160	0.849665	0.719569	0.506454
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.822571	0.837295	0.688295	0.476343
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.736322	0.756017	0.673831	0.337811
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.801929	0.789023	0.725247	0.450129
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.883298	0.892712	0.818732	0.633776
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.840261	0.845457	0.726000	0.510991
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.939918	0.936773	0.781250	0.633250
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.725595	0.726308	0.645309	0.335680
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.925380	0.929676	0.859554	0.723035
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.798537	0.798441	0.730133	0.452757
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.751056	0.770698	0.680493	0.355248
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.792227	0.802498	0.710117	0.424792
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.923968	0.928167	0.843590	0.704964
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.804757	0.783981	0.726706	0.444190
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.822033	0.828015	0.708407	0.508868
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.866893	0.881601	0.772323	0.593672
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.743924	0.735500	0.658772	0.359285
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.874275	0.886523	0.784404	0.586764
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.804112	0.792645	0.736972	0.465709
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.853787	0.868034	0.754885	0.554996
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.940705	0.949342	0.867939	0.737542
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.832967	0.853157	0.742698	0.550683
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.799663	0.805870	0.694914	0.472310
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.782189	0.780011	0.700463	0.440297
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.842543	0.857131	0.707388	0.527190
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.925506	0.937433	0.863245	0.740877
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.824236	0.851563	0.718498	0.516833
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.869638	0.876427	0.780240	0.579061
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.819140	0.832335	0.730444	0.478863
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.841380	0.852495	0.718270	0.514586
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.855142	0.867352	0.746524	0.560023
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.857316	0.858738	0.795017	0.619617
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.848509	0.859115	0.745853	0.584212
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.803394	0.824871	0.715136	0.489431
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.863203	0.869973	0.792669	0.600517
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.810503	0.843591	0.721056	0.530215
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.838626	0.850497	0.714933	0.512588
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.804174	0.773201	0.744943	0.494076
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.883628	0.892155	0.806323	0.600224
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.805238	0.775287	0.743737	0.461177
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.900433	0.893669	0.831350	0.659155
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.771348	0.765774	0.680826	0.421179
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.848082	0.835337	0.777312	0.546485
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.835296	0.848108	0.732435	0.506211
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.812793	0.814705	0.720580	0.471816
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.858075	0.876464	0.755194	0.549784
wgEncodeAwgTfbsHaibHepg2Sp2V0422111UniPk	0.939316	0.949583	0.863770	0.734964
wgEncodeAwgTfbsSydhK562CjunIfng30UniPk	0.823540	0.849374	0.721881	0.529150
wgEncodeAwgTfbsBroadNhlfCtcfUniPk	0.824535	0.839709	0.697866	0.498969
wgEncodeAwgTfbsUwNhdfneoCtcfUniPk	0.828188	0.836837	0.730720	0.490935
wgEncodeAwgTfbsHaibK562Fosl1sc183V0416101UniPk	0.880035	0.888186	0.815150	0.642115
wgEncodeAwgTfbsUwAg04449CtcfUniPk	0.846669	0.853589	0.732638	0.535415
wgEncodeAwgTfbsUtaGm12878CmycUniPk	0.873338	0.880196	0.784254	0.570584
wgEncodeAwgTfbsSydhK562MaffIggrabUniPk	0.812002	0.838787	0.708326	0.508343
wgEncodeAwgTfbsHaibA549GrPcr2xDex100nmUniPk	0.886879	0.897517	0.814275	0.652153
wgEncodeAwgTfbsUchicagoK562EjunbUniPk	0.843461	0.853514	0.775857	0.561185
wgEncodeAwgTfbsUwHvmfCtcfUniPk	0.827867	0.842404	0.704949	0.497219
wgEncodeAwgTfbsHaibHepg2Nficsc81335V0422111UniPk	0.733700	0.736098	0.655920	0.335982
wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk	0.713093	0.717789	0.616625	0.313386
wgEncodeAwgTfbsUtaMcf7CmycSerumstimUniPk	0.815136	0.816954	0.718127	0.493881
wgEncodeAwgTfbsSydhMcf7Gata3UcdUniPk	0.725041	0.750008	0.646276	0.326372
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.854651	0.850212	0.778833	0.582493
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.764445	0.776613	0.626114	0.370582
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.779140	0.759553	0.727308	0.409800
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.834397	0.844048	0.742910	0.525934
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.822105	0.833606	0.687638	0.486643
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.784623	0.803328	0.659914	0.447393
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.823837	0.831877	0.716518	0.485589
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.946798	0.941534	0.887967	0.774184
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.734908	0.748567	0.531065	0.349886
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.871974	0.889573	0.783474	0.593851
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.882301	0.905971	0.798996	0.609340
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.859866	0.840705	0.798733	0.597913
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.801195	0.821214	0.684878	0.490089
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.802966	0.835507	0.670047	0.500011
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.870084	0.868647	0.801145	0.622303
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.809584	0.815595	0.699926	0.475407
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.812430	0.826772	0.728258	0.470764
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.891415	0.877320	0.821676	0.654719
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.839842	0.849142	0.722937	0.518833
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.831465	0.827026	0.767793	0.563302
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.838340	0.831476	0.761374	0.570323
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.876917	0.878103	0.789182	0.589443
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.806929	0.801997	0.714075	0.455461
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.793627	0.805730	0.699577	0.442228
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.932856	0.939364	0.849238	0.708111
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.857179	0.887567	0.774077	0.565177
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.887574	0.897757	0.792350	0.612232
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.814161	0.825541	0.727959	0.464679
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.827683	0.845190	0.750701	0.527741
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.889075	0.908607	0.798759	0.601205
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.815226	0.820167	0.705628	0.490163
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.822300	0.812818	0.740292	0.482601
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.870867	0.867204	0.784270	0.585052
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.794224	0.814301	0.671921	0.424031
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.835487	0.844476	0.733453	0.522403
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.882082	0.887057	0.804324	0.623831
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.832892	0.836859	0.766248	0.541844
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.830289	0.834218	0.718234	0.516973
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.856436	0.861652	0.768531	0.566206
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.905518	0.926352	0.827247	0.655058
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.924344	0.929213	0.868237	0.755490
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.876428	0.866592	0.805401	0.608578
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.809586	0.814687	0.703900	0.468390
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.839104	0.876291	0.735395	0.535707
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.929144	0.936072	0.873206	0.746634
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.889035	0.918408	0.820009	0.674773
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.794776	0.783383	0.706356	0.440658
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.861736	0.875651	0.764314	0.579896
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.817952	0.811267	0.753408	0.519065
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.837985	0.840635	0.743795	0.565858
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.893777	0.900717	0.824284	0.640809
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.835179	0.837905	0.733696	0.497425
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.795173	0.826387	0.704444	0.437949
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.859034	0.874137	0.779885	0.576512
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.832716	0.830007	0.773515	0.573780
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.835340	0.836934	0.731363	0.498093
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.851824	0.864473	0.755850	0.542508
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.806284	0.808090	0.706017	0.455659
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.820167	0.826924	0.746233	0.503157
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.814161	0.829083	0.728435	0.460687
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.939869	0.934057	0.882801	0.770265
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.860178	0.877012	0.747527	0.579042
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.876725	0.888992	0.795346	0.615323
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.835118	0.847743	0.743220	0.497259
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.885010	0.876149	0.815271	0.626960
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.835692	0.852885	0.712737	0.516530
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.906607	0.910030	0.825756	0.650700
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.827143	0.834613	0.739072	0.506810
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.885593	0.883681	0.802274	0.623470
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	0.856826	0.868226	0.771518	0.585821
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	0.841117	0.863959	0.758225	0.548468
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk	0.966046	0.967267	0.904925	0.819762
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	0.837262	0.818341	0.776630	0.523672
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk	0.799736	0.797279	0.697714	0.465899
wgEncodeAwgTfbsUwGm12872CtcfUniPk	0.829328	0.846445	0.714210	0.500553
wgEncodeAwgTfbsUchicagoK562Egata2UniPk	0.742099	0.746705	0.610826	0.366341
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	0.814959	0.822790	0.721311	0.450249
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk	0.919373	0.933396	0.825980	0.684368
wgEncodeAwgTfbsUwHmfCtcfUniPk	0.837589	0.856029	0.737623	0.507985
wgEncodeAwgTfbsUwHcfaaCtcfUniPk	0.838533	0.844701	0.741078	0.529681
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	0.868901	0.881449	0.756098	0.544761
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	0.907054	0.916728	0.829812	0.668312
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	0.908030	0.929336	0.828829	0.692726
wgEncodeAwgTfbsUwSknshraCtcfUniPk	0.829309	0.836937	0.723436	0.533059
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk	0.801560	0.792511	0.730048	0.450223
wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk	0.914515	0.885073	0.851665	0.705245
wgEncodeAwgTfbsHaibH1hescTcf12Pcr1xUniPk	0.863681	0.876583	0.754838	0.575374
wgEncodeAwgTfbsSydhK562CjunUniPk	0.855015	0.875958	0.761350	0.559093
wgEncodeAwgTfbsSydhMcf10aesCfosTamHvdUniPk	0.835402	0.829544	0.778579	0.560335
wgEncodeAwgTfbsBroadNhdfadCtcfUniPk	0.839392	0.853236	0.723852	0.511839
