dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.826347	0.845842	0.721286	0.511498
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.838818	0.849185	0.747972	0.511434
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.880177	0.888369	0.800087	0.610087
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.963142	0.965945	0.908528	0.822412
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.893692	0.912055	0.779343	0.625248
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.838029	0.847973	0.762964	0.506343
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.878428	0.876730	0.782793	0.590639
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.891168	0.893368	0.811768	0.617966
wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk	0.846612	0.864104	0.730841	0.529668
wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk	0.954132	0.958785	0.893717	0.790457
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.850213	0.873951	0.734473	0.545739
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.832565	0.844390	0.740206	0.508513
wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk	0.977307	0.974422	0.939326	0.876856
wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk	0.787183	0.794225	0.703101	0.430232
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.882479	0.893399	0.784906	0.589623
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.872670	0.884409	0.792208	0.573676
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.980868	0.979531	0.938883	0.878642
wgEncodeAwgTfbsHaibGm12878Foxm1sc502V0422111UniPk	0.875816	0.884472	0.796247	0.588615
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.991184	0.988333	0.963136	0.926460
wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk	0.912930	0.934049	0.861063	0.740908
wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk	0.838875	0.849390	0.760279	0.535572
