dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibHuvecPol2Pcr1xUniPk	0.797593	0.799301	0.721864	0.439694
wgEncodeAwgTfbsBroadK562Chd1a301218aUniPk	0.738388	0.722625	0.654077	0.344528
wgEncodeAwgTfbsHaibH1hescSp4v20V0422111UniPk	0.818791	0.825894	0.732568	0.469975
wgEncodeAwgTfbsSydhH1hescSuz12UcdUniPk	0.791462	0.796153	0.721461	0.423373
wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk	0.767005	0.778160	0.688337	0.379137
wgEncodeAwgTfbsHaibA549Usf1Pcr1xEtoh02UniPk	0.948060	0.955491	0.879846	0.760477
wgEncodeAwgTfbsHaibGm12891Pax5c20V0416101UniPk	0.870801	0.883738	0.772021	0.579149
wgEncodeAwgTfbsBroadK562Sap3039731UniPk	0.774739	0.771538	0.720137	0.407364
wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk	0.904939	0.911792	0.813153	0.654089
wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk	0.897256	0.908023	0.816578	0.639838
wgEncodeAwgTfbsSydhHepg2Arid3anb100279IggrabUniPk	0.878268	0.881988	0.782764	0.581542
wgEncodeAwgTfbsSydhHelas3E2f6UniPk	0.824859	0.824296	0.742457	0.488947
wgEncodeAwgTfbsSydhK562Setdb1MnasedUcdUniPk	0.763212	0.806551	0.634195	0.401284
wgEncodeAwgTfbsSydhK562Kap1UcdUniPk	0.888909	0.915199	0.797304	0.647261
wgEncodeAwgTfbsHaibGm12891Yy1sc281V0416101UniPk	0.899753	0.914001	0.811161	0.641314
wgEncodeAwgTfbsSydhHek293Pol2UniPk	0.818482	0.833772	0.739043	0.474312
wgEncodeAwgTfbsHaibHelas3Pol2Pcr1xUniPk	0.793572	0.790710	0.720468	0.431202
wgEncodeAwgTfbsSydhHelas3Zkscan1hpa006672IggrabUniPk	0.852468	0.878550	0.731405	0.545312
wgEncodeAwgTfbsSydhK562Tblr1nb600270IggrabUniPk	0.901550	0.915661	0.814401	0.645150
wgEncodeAwgTfbsHaibK562Elf1sc631V0416102UniPk	0.946420	0.945732	0.878695	0.758909
wgEncodeAwgTfbsHaibHepg2Rad21V0416101UniPk	0.959360	0.965505	0.903820	0.814949
wgEncodeAwgTfbsUtaH1hescPol2UniPk	0.809023	0.816749	0.717791	0.453475
wgEncodeAwgTfbsHaibA549Elf1V0422111Etoh02UniPk	0.900381	0.912098	0.796508	0.648118
wgEncodeAwgTfbsHaibH1hescUsf1Pcr1xUniPk	0.981249	0.979089	0.941025	0.883378
wgEncodeAwgTfbsHaibA549Usf1V0422111Etoh02UniPk	0.937480	0.943119	0.843110	0.726097
wgEncodeAwgTfbsBroadK562P300UniPk	0.800648	0.831646	0.645540	0.456987
wgEncodeAwgTfbsHaibK562Tead4sc101184V0422111UniPk	0.912261	0.917531	0.825222	0.672377
wgEncodeAwgTfbsHaibA549Usf1Pcr1xDex100nmUniPk	0.916073	0.929368	0.841971	0.685268
wgEncodeAwgTfbsBroadK562Ezh239875UniPk	0.687295	0.625306	0.658793	0.266898
wgEncodeAwgTfbsHaibH1hescBcl11aPcr1xUniPk	0.887068	0.893006	0.796238	0.607201
wgEncodeAwgTfbsHaibGm12878Pol2Pcr2xUniPk	0.776451	0.774872	0.710280	0.401651
wgEncodeAwgTfbsSydhGm12878P300bUniPk	0.916025	0.920486	0.827288	0.670038
wgEncodeAwgTfbsHaibGm12892Yy1V0416101UniPk	0.914739	0.923754	0.838036	0.681135
wgEncodeAwgTfbsSydhK562CjunIfna30UniPk	0.931233	0.944346	0.848819	0.725253
wgEncodeAwgTfbsBroadHmecCtcfUniPk	0.980770	0.983273	0.941882	0.884849
wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk	0.929197	0.941241	0.831263	0.709442
wgEncodeAwgTfbsSydhH1hescUsf2IggrabUniPk	0.956328	0.963427	0.906667	0.824722
wgEncodeAwgTfbsSydhK562Hmgn3UniPk	0.827556	0.833251	0.744462	0.488660
wgEncodeAwgTfbsSydhPbdeGata1UcdUniPk	0.866628	0.876178	0.770095	0.580532
wgEncodeAwgTfbsHaibEcc1CtcfcV0416102Dm002p1hUniPk	0.989014	0.991093	0.960249	0.921260
wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk	0.852933	0.864625	0.758077	0.546827
wgEncodeAwgTfbsSydhGm12878WhipIggmusUniPk	0.736426	0.738779	0.669224	0.347553
wgEncodeAwgTfbsSydhHepg2Smc3ab9263IggrabUniPk	0.956856	0.965397	0.894000	0.794707
wgEncodeAwgTfbsUtaMcf7CmycSerumstvdUniPk	0.800532	0.812010	0.711661	0.443303
wgEncodeAwgTfbsSydhK562Ccnt2UniPk	0.846212	0.856810	0.745418	0.517272
wgEncodeAwgTfbsUtaH1hescCmycUniPk	0.634974	0.608732	0.600806	0.184072
wgEncodeAwgTfbsSydhH1hescNrf1IggrabUniPk	0.943381	0.951898	0.872771	0.762803
wgEncodeAwgTfbsSydhHepg2Mazab85725IggrabUniPk	0.865186	0.870343	0.769937	0.562195
wgEncodeAwgTfbsSydhHelas3Usf2IggmusUniPk	0.930132	0.937989	0.855921	0.720923
wgEncodeAwgTfbsUwHct116CtcfUniPk	0.970153	0.965574	0.928799	0.861079
wgEncodeAwgTfbsSydhHepg2Srebp1InslnUniPk	0.848099	0.870460	0.724891	0.517116
wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk	0.954678	0.942294	0.908207	0.817509
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk	0.968824	0.965996	0.914375	0.830782
wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk	0.976701	0.979107	0.925189	0.853540
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk	0.975184	0.976430	0.921445	0.848595
wgEncodeAwgTfbsBroadK562Rbbp5a300109aUniPk	0.765107	0.771490	0.696037	0.373638
wgEncodeAwgTfbsUwHrpeCtcfUniPk	0.977961	0.975936	0.931520	0.864667
wgEncodeAwgTfbsUwHacCtcfUniPk	0.966679	0.967040	0.916149	0.835145
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk	0.969043	0.968233	0.916352	0.833414
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk	0.860220	0.853136	0.768592	0.561754
wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk	0.842642	0.854010	0.738999	0.527594
wgEncodeAwgTfbsUtaProgfibCtcfUniPk	0.971935	0.973055	0.921641	0.846865
wgEncodeAwgTfbsBroadH1hescCtcfUniPk	0.972984	0.973915	0.919869	0.842582
wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk	0.804027	0.812405	0.727724	0.447841
wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk	0.850065	0.849946	0.763353	0.523796
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk	0.907707	0.915716	0.819125	0.645271
wgEncodeAwgTfbsSydhK562JundIggrabUniPk	0.937209	0.940168	0.862607	0.732321
wgEncodeAwgTfbsBroadDnd41Ezh239875UniPk	0.730757	0.751819	0.626772	0.302361
wgEncodeAwgTfbsBroadNhdfadEzh239875UniPk	0.771207	0.783801	0.718736	0.406533
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	0.888305	0.893926	0.804543	0.610397
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.956485	0.962598	0.885331	0.789295
wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk	0.843176	0.852432	0.760795	0.523643
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.913627	0.926777	0.808968	0.668586
wgEncodeAwgTfbsSydhHelas3Brf2UniPk	0.518043	0.507006	0.609272	0.044174
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.882844	0.897675	0.766551	0.608194
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.850652	0.866929	0.769838	0.541005
wgEncodeAwgTfbsUtaHuvecPol2UniPk	0.818835	0.825191	0.748505	0.475268
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.985936	0.986630	0.948474	0.896381
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.981397	0.982597	0.935151	0.872206
wgEncodeAwgTfbsSydhNt2d1Znf274UcdUniPk	0.936597	0.954277	0.892704	0.812947
wgEncodeAwgTfbsHaibK562Bclaf101388Pcr1xUniPk	0.781983	0.778160	0.680247	0.404905
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.928566	0.938012	0.852781	0.720808
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.943368	0.942681	0.876294	0.759860
wgEncodeAwgTfbsSydhK562Tblr1ab24550IggrabUniPk	0.782897	0.791827	0.693387	0.391682
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.848204	0.885105	0.768000	0.536192
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.984449	0.983888	0.953074	0.907854
wgEncodeAwgTfbsBroadNhlfEzh239875UniPk	0.738475	0.733628	0.685973	0.344632
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.958029	0.966040	0.898060	0.803944
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.944403	0.953303	0.871393	0.759695
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.880131	0.886593	0.794444	0.592269
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.977157	0.978836	0.927449	0.856768
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.866133	0.874723	0.773327	0.563641
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.926295	0.934596	0.847284	0.692775
wgEncodeAwgTfbsBroadGm12878Ezh239875UniPk	0.699830	0.701529	0.626927	0.260694
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.939109	0.936218	0.874940	0.757921
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.991671	0.991864	0.961727	0.924236
wgEncodeAwgTfbsSydhGm12878Zzz3UniPk	0.899183	0.914781	0.776923	0.573398
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.968792	0.972801	0.920068	0.847353
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.791109	0.791524	0.701192	0.428863
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.870296	0.866283	0.781745	0.581059
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.974764	0.977111	0.922367	0.851973
wgEncodeAwgTfbsSydhHelas3Zzz3UniPk	0.876744	0.862412	0.767442	0.567442
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.941867	0.952600	0.878555	0.770582
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.858015	0.877128	0.772779	0.557897
wgEncodeAwgTfbsUtaK562CmycUniPk	0.893798	0.898644	0.808910	0.622455
wgEncodeAwgTfbsSydhK562Znf274UcdUniPk	0.906769	0.924340	0.851064	0.753206
wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk	0.960035	0.965006	0.896773	0.802253
wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk	0.646312	0.684985	0.628366	0.203426
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.959244	0.959360	0.897920	0.797219
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.977479	0.977276	0.928358	0.858527
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.901968	0.907506	0.829006	0.660925
wgEncodeAwgTfbsHaibK562Ctcflsc98982V0416101UniPk	0.969051	0.969596	0.907526	0.814695
wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk	0.829881	0.841072	0.701496	0.491664
wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk	0.857811	0.867308	0.772649	0.552813
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.897096	0.905528	0.809370	0.631184
wgEncodeAwgTfbsSydhHelas3Tf3c110UniPk	0.915482	0.938319	0.823529	0.724761
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.898957	0.907087	0.816608	0.636701
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.827268	0.839068	0.722455	0.499700
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.880588	0.886787	0.776386	0.570683
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.907577	0.892060	0.841163	0.692711
wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk	0.957508	0.965501	0.897418	0.806175
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.973159	0.972993	0.925446	0.852016
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.965751	0.969440	0.915326	0.836351
wgEncodeAwgTfbsSydhGm12878Pol2UniPk	0.768178	0.766303	0.640547	0.377454
wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk	0.846938	0.857732	0.764626	0.523751
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.821795	0.834989	0.738451	0.482856
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.841284	0.855574	0.767621	0.506264
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.878057	0.885326	0.794756	0.593255
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.956997	0.963336	0.897734	0.799388
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.872431	0.898051	0.769231	0.581655
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.835940	0.846745	0.746009	0.507931
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.876151	0.870383	0.799203	0.596173
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.885948	0.889993	0.798151	0.605314
wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk	0.854635	0.873095	0.764148	0.539900
wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk	0.943331	0.948582	0.872076	0.761308
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.825466	0.855793	0.737662	0.520982
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.837458	0.850174	0.745783	0.512702
wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk	0.967792	0.962149	0.921620	0.843706
wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk	0.781786	0.787345	0.703119	0.410463
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.883499	0.898978	0.800725	0.599286
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.883902	0.896740	0.795978	0.605916
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.978145	0.978599	0.928417	0.853630
wgEncodeAwgTfbsHaibGm12878Foxm1sc502V0422111UniPk	0.878433	0.887301	0.794598	0.596488
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.989931	0.989669	0.953046	0.906900
wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk	0.911904	0.932926	0.854202	0.727827
wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk	0.835609	0.847065	0.744342	0.522818
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.867266	0.878649	0.772976	0.561155
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.878615	0.898924	0.783455	0.645242
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.886470	0.892734	0.803534	0.610233
wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk	0.865783	0.876512	0.731707	0.561621
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.976473	0.972408	0.931030	0.862985
wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk	0.783897	0.795700	0.692246	0.413560
wgEncodeAwgTfbsSydhH1hescChd1a301218aIggrabUniPk	0.680118	0.696363	0.590286	0.238627
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.883003	0.889243	0.779247	0.621383
wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk	0.799467	0.795354	0.719024	0.442178
wgEncodeAwgTfbsHaibH1hescHdac2sc6296V0416102UniPk	0.843808	0.842240	0.774531	0.538540
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.977411	0.980350	0.930505	0.863311
wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk	0.713898	0.721689	0.608462	0.292007
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.960841	0.968423	0.909189	0.828175
wgEncodeAwgTfbsSydhK562Brf1UniPk	0.766529	0.819817	0.676923	0.152499
wgEncodeAwgTfbsUtaProgfibPol2UniPk	0.804495	0.805441	0.729231	0.446465
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.861604	0.870527	0.776309	0.557590
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.979937	0.981454	0.935113	0.872837
wgEncodeAwgTfbsSydhHepg2Mxi1UniPk	0.860255	0.866945	0.775209	0.553518
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.876152	0.889730	0.754513	0.592345
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.975055	0.978958	0.930685	0.862941
wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk	0.915890	0.931300	0.816681	0.697792
wgEncodeAwgTfbsUtaMcf7Pol2UniPk	0.806179	0.810359	0.726807	0.457763
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.867837	0.884926	0.771619	0.574264
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.927944	0.926157	0.840108	0.723116
wgEncodeAwgTfbsSydhK562Brg1IggmusUniPk	0.773774	0.780071	0.665105	0.418121
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.963627	0.956209	0.912183	0.826072
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.980834	0.978228	0.934890	0.870816
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.975385	0.972599	0.929425	0.859230
wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk	0.915845	0.922168	0.838571	0.675646
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.985224	0.985500	0.946225	0.894245
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.982690	0.980633	0.943331	0.885971
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.921349	0.930527	0.840821	0.691919
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.986351	0.986796	0.950747	0.903659
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.977272	0.973882	0.933077	0.865805
wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk	0.782209	0.782245	0.699080	0.416859
wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk	0.878967	0.878328	0.786320	0.591530
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.945266	0.953891	0.872502	0.753643
wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk	0.813009	0.818282	0.728960	0.466074
wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk	0.766548	0.764463	0.703376	0.389969
wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk	0.865957	0.878347	0.787781	0.582267
wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk	0.833938	0.842584	0.753616	0.496780
wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk	0.797072	0.807713	0.708883	0.436903
wgEncodeAwgTfbsHaibH1hescTaf1V0416102UniPk	0.820120	0.826205	0.732776	0.475053
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.893576	0.900026	0.806674	0.634148
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.855017	0.853879	0.776561	0.556900
wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk	0.801345	0.808402	0.691805	0.439058
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.884280	0.892289	0.798221	0.604647
wgEncodeAwgTfbsSydhHelas3Brf1UniPk	0.553378	0.606489	0.683761	0.000000
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.950720	0.952133	0.884309	0.774468
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.841815	0.861860	0.723360	0.523203
wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk	0.798625	0.805449	0.731310	0.446681
wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk	0.788897	0.781962	0.713833	0.426120
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.973782	0.975133	0.916639	0.839483
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.923945	0.932135	0.846080	0.691266
wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk	0.790156	0.794644	0.711030	0.418227
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.942097	0.950628	0.865396	0.764536
