dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhHepg2Srebp1InslnUniPk	0.856498	0.877097	0.738532	0.578093
wgEncodeAwgTfbsSydhMcf10aesCfosTam14hHvdUniPk	0.960965	0.951142	0.907627	0.814500
wgEncodeAwgTfbsUtaMcf7CtcfVehUniPk	0.972964	0.973588	0.921984	0.845141
wgEncodeAwgTfbsHaibK562Rad21V0416102UniPk	0.977690	0.978239	0.926344	0.855542
wgEncodeAwgTfbsHaibK562CtcfcPcr1xUniPk	0.977387	0.976821	0.932107	0.865007
wgEncodeAwgTfbsBroadK562Rbbp5a300109aUniPk	0.766556	0.769416	0.714949	0.397141
wgEncodeAwgTfbsUwHrpeCtcfUniPk	0.981019	0.981464	0.936005	0.872284
wgEncodeAwgTfbsUwHacCtcfUniPk	0.969872	0.972147	0.920902	0.845127
wgEncodeAwgTfbsUtaMcf7CtcfEstroUniPk	0.973619	0.975879	0.922466	0.847508
wgEncodeAwgTfbsSydhK562CmycIfna30UniPk	0.860648	0.859922	0.776752	0.571623
wgEncodeAwgTfbsHaibGm12878Mta3sc81325V0422111UniPk	0.842212	0.846785	0.751836	0.525872
wgEncodeAwgTfbsUtaProgfibCtcfUniPk	0.975332	0.977561	0.927776	0.857989
wgEncodeAwgTfbsBroadH1hescCtcfUniPk	0.966229	0.955697	0.925917	0.852220
wgEncodeAwgTfbsSydhGm18526Pol2IggmusUniPk	0.809757	0.815247	0.719601	0.452709
wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk	0.857391	0.858827	0.758647	0.544812
wgEncodeAwgTfbsSydhH1hescBach1sc14700IggrabUniPk	0.910034	0.917976	0.825841	0.659089
wgEncodeAwgTfbsSydhK562JundIggrabUniPk	0.936955	0.940177	0.859245	0.734775
wgEncodeAwgTfbsBroadDnd41Ezh239875UniPk	0.741370	0.761459	0.626198	0.313776
wgEncodeAwgTfbsBroadNhdfadEzh239875UniPk	0.781223	0.787781	0.715780	0.404795
wgEncodeAwgTfbsHaibGm12878Elf1sc631V0416101UniPk	0.884933	0.892250	0.801593	0.609181
wgEncodeAwgTfbsSydhK562CjunIfna6hUniPk	0.958359	0.964865	0.890005	0.788271
wgEncodeAwgTfbsHaibK562Sin3ak20V0416101UniPk	0.846150	0.856481	0.731793	0.522662
wgEncodeAwgTfbsHaibHepg2NrsfPcr2xUniPk	0.904680	0.920077	0.803514	0.652660
wgEncodeAwgTfbsSydhHelas3Brf2UniPk	0.618644	0.602273	0.615385	0.180653
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.867907	0.887393	0.758741	0.596538
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.851414	0.866790	0.775408	0.528602
wgEncodeAwgTfbsUtaHuvecPol2UniPk	0.827355	0.834677	0.743632	0.495025
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.987575	0.989334	0.955432	0.909837
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.982617	0.982998	0.934990	0.870852
wgEncodeAwgTfbsSydhNt2d1Znf274UcdUniPk	0.939463	0.958108	0.909091	0.846082
wgEncodeAwgTfbsHaibK562Bclaf101388Pcr1xUniPk	0.795607	0.795674	0.709487	0.433610
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.929581	0.937484	0.857449	0.723324
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.940233	0.941037	0.878166	0.757427
wgEncodeAwgTfbsSydhK562Tblr1ab24550IggrabUniPk	0.784810	0.793179	0.690027	0.427795
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.851386	0.883240	0.776181	0.568977
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.986737	0.987976	0.955661	0.913204
wgEncodeAwgTfbsBroadNhlfEzh239875UniPk	0.749263	0.750266	0.676730	0.361142
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.958338	0.966547	0.906343	0.814088
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.941155	0.949424	0.869998	0.745321
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.874391	0.880376	0.795380	0.574827
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.981856	0.982757	0.934760	0.871939
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.869774	0.878407	0.779260	0.571832
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.924378	0.932106	0.847905	0.708640
wgEncodeAwgTfbsBroadGm12878Ezh239875UniPk	0.718978	0.730480	0.638388	0.305119
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.950005	0.956388	0.886673	0.775892
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.991977	0.992431	0.969254	0.938679
wgEncodeAwgTfbsSydhGm12878Zzz3UniPk	0.893083	0.911557	0.774704	0.583752
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.969539	0.968956	0.927693	0.859691
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.789658	0.788287	0.699511	0.420105
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.867734	0.859484	0.780142	0.584494
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.977846	0.979304	0.931129	0.862259
wgEncodeAwgTfbsSydhHelas3Zzz3UniPk	0.838605	0.822282	0.720930	0.480930
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.943644	0.955492	0.888025	0.781060
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.855483	0.876853	0.760234	0.549994
wgEncodeAwgTfbsUtaK562CmycUniPk	0.890003	0.899115	0.798834	0.615776
wgEncodeAwgTfbsSydhK562Znf274UcdUniPk	0.946769	0.951726	0.853933	0.779713
wgEncodeAwgTfbsSydhImr90Rad21IggrabUniPk	0.965691	0.970472	0.905037	0.815645
wgEncodeAwgTfbsSydhHepg2Pgc1aForsklnUniPk	0.619919	0.662867	0.577778	0.211585
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.960895	0.960990	0.904147	0.807553
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.972043	0.964002	0.932245	0.864807
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.903193	0.904349	0.826032	0.655024
wgEncodeAwgTfbsHaibK562Ctcflsc98982V0416101UniPk	0.971691	0.971794	0.915322	0.830579
wgEncodeAwgTfbsHaibHct116Pol24h8V0416101UniPk	0.828392	0.840683	0.731033	0.494886
wgEncodeAwgTfbsSydhHelas3Mxi1af4185IggrabUniPk	0.855610	0.867522	0.779172	0.551316
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.895058	0.902447	0.817043	0.621054
wgEncodeAwgTfbsSydhHelas3Tf3c110UniPk	0.914768	0.937786	0.835165	0.726448
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.900424	0.905379	0.813154	0.648835
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.827459	0.840389	0.739934	0.508176
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.881072	0.888749	0.805344	0.650343
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.919453	0.911305	0.848714	0.698756
wgEncodeAwgTfbsSydhGm12878Smc3ab9263IggmusUniPk	0.958406	0.966988	0.903814	0.818664
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.976653	0.978759	0.927100	0.857840
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.969714	0.971723	0.914658	0.838009
wgEncodeAwgTfbsSydhGm12878Pol2UniPk	0.783933	0.783489	0.710435	0.419253
wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk	0.839449	0.850865	0.761856	0.512001
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.833370	0.843942	0.757308	0.509494
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.843607	0.857954	0.768091	0.520905
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.875027	0.881428	0.773941	0.588690
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.961125	0.966111	0.902428	0.806632
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.887194	0.900727	0.825532	0.656841
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.822810	0.831076	0.752832	0.478137
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.881215	0.876469	0.789527	0.580547
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.894400	0.899697	0.816632	0.631651
wgEncodeAwgTfbsHaibH1hescSin3ak20Pcr1xUniPk	0.848515	0.865184	0.774001	0.531910
wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk	0.946853	0.952159	0.875692	0.763115
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.829066	0.857369	0.723627	0.499571
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.835687	0.847021	0.757359	0.503510
wgEncodeAwgTfbsSydhH1hescRad21IggrabUniPk	0.975670	0.977889	0.929083	0.856537
wgEncodeAwgTfbsHaibGm12892Pol2V0416102UniPk	0.786267	0.793853	0.715773	0.418145
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.882682	0.896913	0.791434	0.594951
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.880845	0.891230	0.794170	0.586963
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.980128	0.980466	0.931367	0.864463
wgEncodeAwgTfbsHaibGm12878Foxm1sc502V0422111UniPk	0.877120	0.883524	0.788036	0.601242
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.991339	0.989385	0.958474	0.916322
wgEncodeAwgTfbsSydhHelas3Irf3IggrabUniPk	0.910445	0.933128	0.869712	0.752115
wgEncodeAwgTfbsHaibK562Pol24h8V0416101UniPk	0.838802	0.851973	0.761980	0.527019
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.867797	0.880034	0.778378	0.564643
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.899216	0.911650	0.811060	0.665121
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.885533	0.891756	0.801625	0.610081
wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk	0.853698	0.869313	0.712788	0.550646
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.979793	0.974209	0.935659	0.870123
wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk	0.784552	0.793352	0.709372	0.405625
wgEncodeAwgTfbsSydhH1hescChd1a301218aIggrabUniPk	0.701818	0.696654	0.655172	0.257306
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.871568	0.881173	0.764588	0.588915
wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk	0.809494	0.810276	0.723920	0.457380
wgEncodeAwgTfbsHaibH1hescHdac2sc6296V0416102UniPk	0.841564	0.834981	0.767606	0.528434
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.975231	0.978102	0.932047	0.865427
wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk	0.718904	0.729170	0.659692	0.314829
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.965449	0.971609	0.915643	0.837336
wgEncodeAwgTfbsSydhK562Brf1UniPk	0.604855	0.681937	0.413793	0.310685
wgEncodeAwgTfbsUtaProgfibPol2UniPk	0.811548	0.813652	0.735557	0.468010
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.864420	0.875926	0.743531	0.568201
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.981882	0.982991	0.937095	0.874874
wgEncodeAwgTfbsSydhHepg2Mxi1UniPk	0.859744	0.865216	0.772132	0.560795
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.876346	0.888968	0.760925	0.571051
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.974154	0.977903	0.927446	0.858858
wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk	0.920648	0.935293	0.835846	0.712697
wgEncodeAwgTfbsUtaMcf7Pol2UniPk	0.819373	0.829477	0.738053	0.486238
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.865430	0.880523	0.775125	0.581842
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.931992	0.935197	0.869110	0.763252
wgEncodeAwgTfbsSydhK562Brg1IggmusUniPk	0.771160	0.773148	0.669653	0.395571
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.967706	0.967496	0.918819	0.841000
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.983608	0.982233	0.938729	0.876738
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.973458	0.967441	0.931046	0.863468
wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk	0.916511	0.923123	0.839949	0.674738
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.987123	0.985559	0.953105	0.905860
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.976427	0.973976	0.942958	0.886407
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.920866	0.927994	0.824729	0.685388
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.983621	0.980817	0.952972	0.906523
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.981167	0.981775	0.934964	0.870986
wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk	0.793358	0.797273	0.711198	0.434652
wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk	0.888010	0.888811	0.796045	0.612442
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.941611	0.949890	0.871251	0.751341
wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk	0.818021	0.826713	0.749889	0.463043
wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk	0.769297	0.765553	0.717339	0.399659
wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk	0.854566	0.867011	0.759599	0.548333
wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk	0.842132	0.851377	0.765148	0.522220
wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk	0.792277	0.797241	0.729441	0.439318
wgEncodeAwgTfbsHaibH1hescTaf1V0416102UniPk	0.827553	0.832221	0.752639	0.492540
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.892106	0.897140	0.812423	0.630032
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.865573	0.860907	0.780754	0.578567
wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk	0.792303	0.800970	0.692856	0.426866
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.889694	0.895379	0.803342	0.619555
wgEncodeAwgTfbsSydhHelas3Brf1UniPk	0.791892	0.828203	0.714286	0.273998
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.952582	0.951697	0.887650	0.779216
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.837046	0.854770	0.738384	0.525572
wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk	0.802178	0.807322	0.714434	0.443235
wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk	0.801483	0.796034	0.721231	0.438172
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.969677	0.963251	0.921571	0.841570
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.927606	0.936423	0.855034	0.703101
wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk	0.794307	0.797893	0.706738	0.429609
wgEncodeAwgTfbsHaibH1hescAtf3V0416102UniPk	0.941141	0.947756	0.866185	0.748538
